Time,Open,High,Low,Last,Change,Volume
4/7/2008,27.565,27.65,27.265,27.435,0.015,5351400
4/4/2008,27.255,27.545,27.12,27.42,0.155,5890400
4/3/2008,27.055,27.58,27.055,27.265,0.115,7092800
4/2/2008,27.65,27.685,27.065,27.15,-0.465,10240000
4/1/2008,27.6,27.7,27.1,27.615,0.04,14592800
3/31/2008,26.905,27.7,26.81,27.575,1.04,19272200
3/28/2008,26.855,27.105,26.475,26.535,-0.24,9695400
3/27/2008,27.13,27.18,26.705,26.775,-0.24,10352600
3/26/2008,26.95,27.18,26.895,27.015,-0.25,11521200
3/25/2008,27.67,27.95,27.205,27.265,-0.45,12241000
3/24/2008,27.895,27.945,27.46,27.715,-0.115,11369000
3/20/2008,27.34,27.89,27.195,27.83,0.635,24420800
3/19/2008,27,27.775,26.925,27.195,0.285,14262200
3/18/2008,26.725,26.945,26.36,26.91,0.63,12232400
3/17/2008,25.13,26.495,25.045,26.28,0.59,14645400
3/14/2008,26.5,26.5,25.475,25.69,-0.585,14118200
3/13/2008,25.625,26.495,25.575,26.275,0.605,16566000
3/12/2008,25.53,25.89,25.5,25.67,0.24,10222000
3/11/2008,25.375,25.83,25.16,25.43,0.13,16361000
3/10/2008,25.595,25.595,25.165,25.3,-0.22,10836600
3/7/2008,26.085,26.085,25.435,25.52,-0.525,14001800
3/6/2008,26.415,26.49,26.025,26.045,-0.445,12077000
3/5/2008,26.55,26.705,26.185,26.49,-0.13,10366000
3/4/2008,26.42,26.76,26.42,26.62,0.005,12021000
3/3/2008,26.685,26.695,26.41,26.615,-0.16,11302200
2/29/2008,27.06,27.06,26.615,26.775,-0.335,10776600
2/28/2008,27.08,27.3,26.91,27.11,-0.16,9979600
2/27/2008,27.56,27.775,27.19,27.27,-0.515,10470200
2/26/2008,27.655,28.005,27.495,27.785,0.05,8284600
2/25/2008,27.385,27.755,27.235,27.735,0.465,7919800
2/22/2008,27.545,27.68,26.865,27.27,-0.16,12374000
2/21/2008,27.845,27.945,27.265,27.43,-0.375,21681200
2/20/2008,27.675,27.85,27.31,27.805,0.02,11841600
2/19/2008,28.15,28.16,27.71,27.785,0.01,10417200
2/15/2008,27.64,28,27.555,27.775,0.085,13108200
2/14/2008,28.24,28.285,27.63,27.69,-0.57,11013400
2/13/2008,28.24,28.38,27.96,28.26,0.285,8676600
2/12/2008,28.005,28.36,27.9,27.975,-0.195,18260000
2/11/2008,28.45,28.68,27.96,28.17,-0.23,8942200
2/8/2008,28.95,28.95,28.25,28.4,-0.65,11406600
2/7/2008,28.845,29.085,28.635,29.05,0.185,15029800
2/6/2008,28.81,29.2,28.455,28.865,0.195,18031000
2/5/2008,29.01,29.095,28.62,28.67,-0.355,13273800
2/4/2008,28.785,29.25,28.68,29.025,0.25,14234800
2/1/2008,28.345,28.845,27.935,28.775,0.685,17982400
1/31/2008,27.61,28.35,26.445,28.09,0.115,20808600
1/30/2008,28.39,28.5,27.525,27.975,-0.15,18670200
1/29/2008,28.34,28.48,27.905,28.125,-0.095,14783400
1/28/2008,27.725,28.3,27.58,28.22,0.48,16726400
1/25/2008,28.65,28.74,27.72,27.74,-0.79,18033400
1/24/2008,29.085,30.02,28.34,28.53,-0.455,16170200
1/23/2008,28.65,29.08,27.335,28.985,0.24,26573600
1/22/2008,28.14,29.875,27.72,28.745,-0.97,24086400
1/18/2008,30.02,30.43,29.38,29.715,-0.16,19866800
1/17/2008,30.39,30.39,29.74,29.875,-0.375,16654800
1/16/2008,29.64,30.535,29.64,30.25,0.415,19301600
1/15/2008,29.57,30.04,29.375,29.835,-0.13,16282800
1/14/2008,30.43,30.5,29.705,29.965,-0.285,15052800
1/11/2008,29.84,30.38,29.75,30.25,0.195,15973400
1/10/2008,29.74,30.545,29.66,30.055,0.035,16925200
1/9/2008,29.45,30.145,29.425,30.02,0.515,19752800
1/8/2008,28.835,30,28.835,29.505,0.755,21086200
1/7/2008,28.01,29.01,28,28.75,0.855,19833000
Downloaded from Barchart.com as of 04-23-2020 06:49pm CDT,,,,,,
