Time,Open,High,Low,Last,Change,Volume
7/9/2007,27,27.085,26.83,26.855,-0.145,5859800
7/6/2007,27.165,27.215,26.94,27,-0.115,7201000
7/5/2007,27.22,27.34,26.875,27.115,-0.045,6643400
7/3/2007,27.175,27.245,27.06,27.16,0,3865000
7/2/2007,26.995,27.185,26.915,27.16,0.385,10564400
6/29/2007,26.845,27.56,26.625,26.775,-0.085,10889200
6/28/2007,26.985,27,26.765,26.86,-0.125,9246000
6/27/2007,26.84,27.02,26.7,26.985,0,11267400
6/26/2007,27.75,27.75,26.915,26.985,-0.04,15789800
6/25/2007,26.615,27.445,26.495,27.025,0.595,19021400
6/22/2007,26.845,27.005,26.4,26.43,-0.47,16615800
6/21/2007,27.09,27.135,26.69,26.9,-0.24,10110200
6/20/2007,27.465,27.61,27.125,27.14,-0.2,15635800
6/19/2007,27.18,27.4,27.115,27.34,0.07,9703200
6/18/2007,27.36,27.41,27.095,27.27,-0.09,9523000
6/15/2007,27.235,27.525,27.125,27.36,0.265,12662600
6/14/2007,27.1,27.275,27.01,27.095,0,8316600
6/13/2007,26.875,27.14,26.6,27.095,0.425,10739200
6/12/2007,26.84,26.96,26.635,26.67,-0.36,12796000
6/11/2007,27.055,27.255,26.97,27.03,-0.115,7300000
6/8/2007,27,27.175,26.815,27.145,0.155,11795400
6/7/2007,27.275,27.45,26.92,26.99,-0.38,13170400
6/6/2007,27.565,27.595,27.24,27.37,-0.375,14811600
6/5/2007,27.895,27.895,27.465,27.745,-0.065,13268800
6/4/2007,27.76,28.08,27.59,27.81,-0.34,14007800
6/1/2007,28.3,28.35,27.96,28.15,-0.025,9938400
5/31/2007,27.93,28.275,27.9,28.175,0.255,13675800
5/30/2007,28.3,28.325,27.76,27.92,-0.405,13810800
5/29/2007,28.085,28.445,28.04,28.325,0.14,11344600
5/25/2007,27.535,28.365,27.535,28.185,-0.045,11473000
5/24/2007,28.57,28.75,28.005,28.23,-0.375,14592600
5/23/2007,28.85,29.03,28.565,28.605,-0.24,10136000
5/22/2007,29.195,29.25,28.795,28.845,-0.47,12008000
5/21/2007,29.625,29.675,29.25,29.315,-0.4,9216000
5/18/2007,29.49,29.75,29.29,29.715,0.265,9258800
5/17/2007,29.5,29.53,29.27,29.45,-0.095,6605600
5/16/2007,29.5,29.665,29.29,29.545,0.205,9085800
5/15/2007,29.18,29.625,29.075,29.34,0.365,12259200
5/14/2007,28.925,29.05,28.725,28.975,0.055,8709800
5/11/2007,28.675,28.93,28.54,28.92,0.255,8308200
5/10/2007,29.34,29.34,28.665,28.665,-0.675,9838200
5/9/2007,29.3,29.52,29.115,29.34,-0.08,8469600
5/8/2007,29.445,29.455,29.13,29.42,-0.055,7118200
5/7/2007,29.405,29.57,29.28,29.475,0.325,11454600
5/4/2007,28.77,29.19,28.685,29.15,0.445,10030400
5/3/2007,28.68,28.75,28.55,28.705,0.11,7208000
5/2/2007,28.535,28.665,28.35,28.595,0.09,8807200
5/1/2007,28.28,28.595,28.215,28.505,0.195,9224200
4/30/2007,28.465,28.465,28.185,28.31,-0.07,10479600
4/27/2007,28.3,28.575,28.06,28.38,-0.075,10772600
4/26/2007,28,28.82,27.835,28.455,-0.325,11110000
4/25/2007,28.625,28.875,28.585,28.78,0.195,7927400
4/24/2007,28.54,28.635,28.275,28.585,-0.02,10926800
4/23/2007,28.75,28.9,28.55,28.605,-0.32,10554000
4/20/2007,28.965,28.995,28.605,28.925,0.305,14972600
4/19/2007,28.895,29.11,28.46,28.62,-0.395,16103400
4/18/2007,28.65,29.3,28.5,29.015,-0.485,24085200
4/17/2007,29.325,29.7,29.325,29.5,0.06,12090400
4/16/2007,29.395,29.525,29.32,29.44,0.195,9654800
4/13/2007,28.72,29.33,28.715,29.245,0.54,14287400
4/12/2007,28.4,28.77,28.385,28.705,0.205,9806400
4/11/2007,28.375,28.755,28.085,28.5,-0.03,13027800
4/10/2007,28.605,28.665,28.45,28.53,-0.075,11101000
4/9/2007,28.525,28.735,28.4,28.605,0.095,12810600
4/5/2007,28.185,28.555,28.15,28.51,0.365,10133400
4/4/2007,28.305,28.48,28.06,28.145,-0.19,9932800
4/3/2007,28.005,28.37,27.99,28.335,0.43,14525400
4/2/2007,27.9,28.125,27.58,27.905,0.005,12539000
3/30/2007,27.75,28.035,27.705,27.9,-0.005,11507600
3/29/2007,27.51,28.075,27.505,27.905,0.025,17200000
3/28/2007,28.12,28.255,27.755,27.88,-0.42,15724600
3/27/2007,28.4,28.615,28.21,28.3,-0.32,28493600
3/26/2007,27.54,28.63,27.525,28.62,1.69,45962000
3/23/2007,27.315,27.33,26.875,26.93,-0.32,13617600
3/22/2007,27.04,27.46,27.005,27.25,-0.09,13715800
3/21/2007,27.15,27.4,27.1,27.34,0.1,15976800
3/20/2007,26.62,27.24,26.515,27.24,0.65,16828200
3/19/2007,26.51,26.64,26.44,26.59,0.15,11810200
3/16/2007,26.72,26.75,26.4,26.44,-0.375,19479200
3/15/2007,26.835,27,26.665,26.815,-0.07,10041200
3/14/2007,27.1,27.135,26.735,26.885,-0.17,15370800
3/13/2007,27,27.355,26.985,27.055,-0.135,16426800
3/12/2007,27.22,27.25,27.12,27.19,-0.005,12787200
3/9/2007,26.975,27.23,26.875,27.195,0.495,21014600
3/8/2007,26.345,26.785,26.19,26.7,0.355,15884800
3/7/2007,26.325,26.495,26.275,26.345,-0.09,16168400
3/6/2007,26.5,26.54,26.185,26.435,0.06,19692200
3/5/2007,26.4,26.795,26.36,26.375,-0.13,14714800
3/2/2007,26.765,26.825,26.29,26.505,-0.385,15498800
3/1/2007,26.875,27.35,26.715,26.89,-0.42,20045800
2/28/2007,26.785,27.53,26.62,27.31,0.39,23762800
2/27/2007,27.04,27.45,26.2,26.92,-0.315,23743600
2/26/2007,26.875,27.33,26.745,27.235,0.44,15365800
2/23/2007,26.66,26.885,26.6,26.795,-0.015,10020000
2/22/2007,26.355,26.845,26.325,26.81,0.455,13807400
2/21/2007,26.25,26.39,26.195,26.355,0.065,8645800
2/20/2007,26.245,26.335,26.14,26.29,0.045,9127200
2/16/2007,26.265,26.4,26.14,26.245,-0.155,8082600
2/15/2007,26.29,26.445,26.04,26.4,0.05,8296600
2/14/2007,26.35,26.59,26.335,26.35,-0.005,10165800
2/13/2007,26.32,26.395,26.26,26.355,-0.005,7766200
2/12/2007,26.17,26.39,26.12,26.36,0.225,8647600
2/9/2007,26.175,26.315,26.07,26.135,0.065,7573200
2/8/2007,26.2,26.275,26.03,26.07,-0.155,9657000
2/7/2007,26.25,26.315,26.085,26.225,-0.005,7042400
2/6/2007,26.35,26.375,26.105,26.23,-0.02,6834200
2/5/2007,26.2,26.325,26.09,26.25,-0.085,6704800
2/2/2007,26.275,26.5,26.22,26.335,-0.1,9271600
2/1/2007,26.25,26.49,26.115,26.435,-0.065,11384600
1/31/2007,26.375,26.62,26.285,26.5,-0.095,11755000
1/30/2007,26.375,26.61,26.36,26.595,0.265,14349600
1/29/2007,25.955,26.375,25.755,26.33,0.055,16965000
1/26/2007,26.35,26.38,25.975,26.275,-0.02,13668400
1/25/2007,26.55,26.75,26.21,26.295,-0.48,17348400
1/24/2007,26.69,26.925,26.44,26.775,0.085,15347400
1/23/2007,26.55,26.775,26.5,26.69,0.03,15559600
1/22/2007,26.6,26.73,26.49,26.66,-0.1,14253600
1/19/2007,26.67,26.875,26.575,26.76,0.365,24323200
1/18/2007,26,26.46,25.98,26.395,0.62,26061000
1/17/2007,25.32,25.8,25.275,25.775,0.47,16165600
1/16/2007,25.255,25.44,25.19,25.305,0.08,11719800
1/12/2007,25.035,25.245,25.005,25.225,0.05,10737400
1/11/2007,25.22,25.49,25.085,25.175,-0.02,12046800
1/10/2007,25.11,25.22,25,25.195,-0.065,13415400
1/9/2007,25.075,25.33,25,25.26,0.22,16284000
1/8/2007,24.91,25.065,24.82,25.04,0.09,12220200
1/5/2007,24.95,25,24.635,24.95,0,14058000
1/4/2007,24.53,25.12,24.485,24.95,0.465,20334400
1/3/2007,24.415,24.745,24.375,24.485,0.13,10761800
12/29/2006,24.4,24.495,24.25,24.355,-0.11,8053200
12/28/2006,24.375,24.55,24.325,24.465,-0.035,6637000
12/27/2006,24.25,24.5,24.195,24.5,0.385,12874000
12/26/2006,23.855,24.14,23.835,24.115,0.25,5086600
12/22/2006,24.015,24.025,23.84,23.865,-0.135,6309200
12/21/2006,23.93,24,23.73,24,0.025,7732800
12/20/2006,24.06,24.185,23.715,23.975,-0.155,7738600
12/19/2006,24.095,24.16,23.935,24.13,0.065,7058800
12/18/2006,24.15,24.17,23.925,24.065,-0.17,6664000
12/15/2006,24.05,24.325,23.95,24.235,0.185,13358200
12/14/2006,24.06,24.195,24,24.05,0.07,7807400
12/13/2006,24,24.11,23.935,23.98,-0.015,5241800
12/12/2006,23.975,24.015,23.84,23.995,0.085,6981200
12/11/2006,23.95,24.055,23.785,23.91,-0.07,6802800
12/8/2006,24.095,24.145,23.905,23.98,-0.04,6037200
12/7/2006,24.16,24.255,23.985,24.02,0.015,7157200
12/6/2006,24.285,24.315,23.935,24.005,-0.14,9932800
12/5/2006,24.1,24.35,24.08,24.145,0.095,9594800
12/4/2006,24,24.215,23.595,24.05,0.765,19551200
12/1/2006,23.45,23.475,23.125,23.285,-0.045,9914000
11/30/2006,23.46,23.5,23.225,23.33,-0.055,9202800
11/29/2006,23.3,23.455,23.275,23.385,0.185,6954600
11/28/2006,23.19,23.4,23.12,23.2,0.005,9874400
11/27/2006,23.345,23.44,23.11,23.195,-0.28,10384800
11/24/2006,23.54,23.6,23.42,23.475,-0.3,3881800
11/22/2006,23.69,23.805,23.64,23.775,0.03,4717200
11/21/2006,23.85,23.9,23.7,23.745,-0.135,7421400
11/20/2006,23.725,23.96,23.71,23.88,0.045,8021600
11/17/2006,23.65,23.855,23.6,23.835,0.09,9136800
11/16/2006,23.7,23.815,23.59,23.745,0.25,8097800
11/15/2006,23.3,23.625,23.285,23.495,0.405,14070600
11/14/2006,22.755,23.19,22.75,23.09,0.265,14039200
11/13/2006,22.925,23.145,22.785,22.825,-0.16,8175000
11/10/2006,22.875,23.19,22.705,22.985,0.065,12698800
11/9/2006,23.645,23.73,22.84,22.92,-0.72,21310800
11/8/2006,23.75,23.785,23.525,23.64,-0.29,14950400
11/7/2006,23.675,24.16,23.655,23.93,0.195,11013400
11/6/2006,23.51,23.82,23.5,23.735,-0.085,12371800
11/3/2006,23.705,23.9,23.655,23.82,0.09,7975400
11/2/2006,23.725,23.84,23.675,23.73,0.02,9373800
11/1/2006,23.6,23.775,23.575,23.71,-0.045,8030000
10/31/2006,23.75,23.8,23.54,23.755,0.21,10925200
10/30/2006,23.775,23.835,23.475,23.545,-0.29,8578800
10/27/2006,23.725,23.865,23.625,23.835,-0.11,9774600
10/26/2006,24.14,24.14,23.75,23.945,-0.195,8771400
10/25/2006,23.985,24.175,23.845,24.14,0.08,8482000
10/24/2006,24.26,24.29,23.86,24.06,-0.355,10563000
10/23/2006,24.25,24.47,24.12,24.415,0.025,8456800
10/20/2006,24.075,24.44,23.86,24.39,0.43,14266800
10/19/2006,24.015,24.195,23.845,23.96,0.035,11415600
10/18/2006,23.825,24.125,23.635,23.925,0.33,13853200
10/17/2006,23.585,23.765,23.375,23.595,0.01,8447600
10/16/2006,23.4,23.685,23.385,23.585,0.12,8528600
10/13/2006,23.3,23.515,23.205,23.465,0.24,13091600
10/12/2006,23.4,23.425,23.175,23.225,-0.01,12468400
10/11/2006,23.125,23.385,23.025,23.235,-0.04,12179800
10/10/2006,23.45,23.465,23.02,23.275,-0.075,11466800
10/9/2006,23.195,23.53,23.185,23.35,0.255,9066200
10/6/2006,23.15,23.25,23.035,23.095,-0.08,14947400
10/5/2006,23.57,23.775,23.125,23.175,-0.395,23854800
10/4/2006,23.725,23.725,23.395,23.57,-0.235,14738000
10/3/2006,23.875,23.92,23.39,23.805,-0.315,14416600
10/2/2006,23.875,24.35,23.875,24.12,-0.16,7100000
9/29/2006,24.075,24.345,24.02,24.28,0.115,7179200
9/28/2006,24.225,24.235,23.98,24.165,-0.02,9162400
9/27/2006,24.035,24.195,23.78,24.185,0.15,10262800
9/26/2006,24.03,24.075,23.77,24.035,0.06,9847800
9/25/2006,24.14,24.23,23.895,23.975,0.025,9554800
9/22/2006,24.005,24.1,23.84,23.95,-0.15,5824600
9/21/2006,24.25,24.33,23.995,24.1,-0.175,9264000
9/20/2006,24.675,24.7,24.24,24.275,-0.305,9533600
9/19/2006,24.21,24.61,24.155,24.58,0.14,10063000
9/18/2006,24.6,24.63,24.4,24.44,-0.3,8830400
9/15/2006,24.65,24.935,24.625,24.74,0.165,13959200
9/14/2006,24.48,24.66,24.375,24.575,-0.015,7734000
9/13/2006,24.4,24.66,24.275,24.59,0.19,8283000
9/12/2006,24.25,24.435,24.115,24.4,0.08,12537600
9/11/2006,24.33,24.45,24.275,24.32,-0.13,11615400
9/8/2006,23.95,24.48,23.95,24.45,0.5,11533800
9/7/2006,23.85,23.96,23.75,23.95,-0.015,11341000
9/6/2006,24.1,24.13,23.655,23.965,-0.21,9319600
9/5/2006,24.285,24.45,24.105,24.175,-0.01,9527400
9/1/2006,24.4,24.4,24.04,24.185,-0.165,9222800
8/31/2006,24.165,24.375,24.075,24.35,0.26,9568400
8/30/2006,24.45,24.475,24.03,24.09,-0.39,11640200
8/29/2006,24.4,24.575,24.295,24.48,0,8756800
8/28/2006,24.495,24.715,24.42,24.48,0.085,7400800
8/25/2006,24.27,24.48,24.26,24.395,-0.015,4430400
8/24/2006,24.415,24.63,24.38,24.41,-0.09,9334600
8/23/2006,24.49,24.58,24.38,24.5,0.03,8895000
8/22/2006,24.25,24.535,24.14,24.47,0.135,12710000
8/21/2006,24.31,24.465,24.17,24.335,-0.165,8780400
8/18/2006,24.565,24.59,24.32,24.5,-0.065,10047600
8/17/2006,24.545,24.625,24.315,24.565,-0.075,12569000
8/16/2006,24.5,24.64,24.425,24.64,0.31,13464400
8/15/2006,24.175,24.345,24.095,24.33,0.35,9151400
8/14/2006,23.705,24.295,23.695,23.98,0.275,11588000
8/11/2006,23.75,23.845,23.52,23.705,-0.155,4994000
8/10/2006,23.535,23.875,23.41,23.86,0.2,10756000
8/9/2006,23.875,23.885,23.55,23.66,-0.175,9092000
8/8/2006,23.735,23.835,23.59,23.835,0.165,7497600
8/7/2006,23.62,23.715,22.95,23.67,0.05,9140600
8/4/2006,23.8,23.8,23.48,23.62,0.01,9042200
8/3/2006,23.575,23.825,23.565,23.61,0.035,9651000
8/2/2006,23.65,23.74,23.455,23.575,-0.18,9187600
8/1/2006,23.725,23.815,23.53,23.755,-0.13,9780400
7/31/2006,23.85,23.96,23.76,23.885,-0.025,9167600
7/28/2006,23.775,24.055,23.74,23.91,0.3,9086600
7/27/2006,23.5,23.845,23.49,23.61,0.06,10269600
7/26/2006,23.75,23.995,23.485,23.55,-0.49,19622200
7/25/2006,23.775,24.095,23.525,24.04,0.26,19319600
7/24/2006,22.95,23.795,22.92,23.78,0.36,17417800
7/21/2006,23.175,23.495,22.99,23.42,0.315,13079600
7/20/2006,22.98,23.35,22.96,23.105,-0.035,9602800
7/19/2006,22.35,23.375,22.35,23.14,0.79,27474200
7/18/2006,22.25,22.465,22.05,22.35,0.11,14568600
7/17/2006,21.95,22.285,21.95,22.24,0.235,9472200
7/14/2006,21.935,22.155,21.925,22.005,0.01,9512600
7/13/2006,21.95,22.09,21.885,21.995,-0.06,15768600
7/12/2006,22.25,22.28,22.015,22.055,-0.225,12986600
7/11/2006,21.865,22.345,21.79,22.28,0.455,11609200
7/10/2006,22.07,22.115,21.785,21.825,-0.075,6808600
7/7/2006,21.95,22.1,21.855,21.9,0.01,7955200
7/6/2006,21.85,22.05,21.8,21.89,0.085,6385200
7/5/2006,21.7,22,21.625,21.805,0.015,8642400
7/3/2006,21.845,21.87,21.72,21.79,-0.015,4272000
6/30/2006,21.5,21.805,21.375,21.805,0.355,15988400
6/29/2006,21.195,21.49,21.1,21.45,0.355,10435600
6/28/2006,20.96,21.32,20.96,21.095,0.275,9263800
6/27/2006,21.05,21.115,20.72,20.82,-0.195,7747400
6/26/2006,20.95,21.095,20.785,21.015,0.04,6135200
6/23/2006,20.875,21.1,20.78,20.975,-0.045,7883400
6/22/2006,21.135,21.225,20.925,21.02,-0.115,6805200
6/21/2006,21.095,21.28,21.095,21.135,0.025,6775200
6/20/2006,21.1,21.23,21.09,21.11,-0.05,5579200
6/19/2006,21.48,21.48,21.12,21.16,-0.23,6574000
6/16/2006,21.36,21.47,21.29,21.39,-0.14,8920600
6/15/2006,21.295,21.59,21.22,21.53,0.18,12066600
6/14/2006,21.1,21.475,21.095,21.35,0.125,10244000
6/13/2006,21.36,21.595,21.2,21.225,-0.135,7473000
6/12/2006,21.5,21.645,21.335,21.36,-0.14,6463400
6/9/2006,21.61,21.725,21.495,21.5,-0.085,8678400
6/8/2006,21.25,21.595,21.13,21.585,0.14,12349200
6/7/2006,21.24,21.585,21.2,21.445,0.33,10262400
6/6/2006,21.23,21.41,21,21.115,-0.115,10031000
6/5/2006,21.5,21.52,21.19,21.23,-0.335,6909800
6/2/2006,21.55,21.675,21.445,21.565,-0.045,6798400
6/1/2006,21.375,21.65,21.3,21.61,0.26,8024000
5/31/2006,21.28,21.38,21.165,21.35,0.08,10523600
5/30/2006,21.25,21.55,21.055,21.27,-0.065,12220000
5/26/2006,21.325,21.475,21.245,21.335,0.085,5472400
5/25/2006,21.2,21.275,21,21.25,0.175,6944600
5/24/2006,20.8,21.12,20.75,21.075,0.205,11126200
5/23/2006,20.9,20.99,20.815,20.87,-0.005,7678400
5/22/2006,20.9,21.355,20.85,20.875,-0.035,9989000
5/19/2006,21.125,21.125,20.565,20.91,-0.07,12628800
5/18/2006,20.795,21.165,20.72,20.98,0.065,10142400
5/17/2006,21.5,21.5,20.895,20.915,-0.415,10559200
5/16/2006,21.36,21.505,21.205,21.33,0.18,9409800
5/15/2006,20.835,21.29,20.7,21.15,0.44,9740800
5/12/2006,21,21.055,20.705,20.71,-0.3,7373800
5/11/2006,20.85,21.085,20.75,21.01,0.115,9065800
5/10/2006,21.125,21.125,20.885,20.895,-0.23,7121400
5/9/2006,21.15,21.225,21.02,21.125,-0.11,5504200
5/8/2006,21.155,21.27,21.13,21.235,-0.15,7210800
5/5/2006,21,21.485,21,21.385,0.12,6362000
5/4/2006,21.22,21.28,21.07,21.265,0.14,10444200
5/3/2006,21.05,21.145,20.91,21.125,0.05,9372000
5/2/2006,21.155,21.375,20.98,21.075,-0.085,8029800
5/1/2006,21.375,21.52,21.075,21.16,-0.21,9368800
4/28/2006,20.925,21.375,20.925,21.37,0.355,11500200
4/27/2006,20.465,21.1,20.465,21.015,0.46,10666200
4/26/2006,20.7,20.775,20.475,20.555,-0.045,6399600
4/25/2006,20.57,20.735,20.275,20.6,0.03,9335400
4/24/2006,20.91,20.935,20.535,20.57,-0.43,8924600
4/21/2006,21.025,21.05,20.855,21,0.045,12328800
4/20/2006,20.67,20.985,20.45,20.955,0.285,12657400
4/19/2006,20.59,20.81,20.525,20.67,-0.17,9861800
4/18/2006,20.535,20.875,20.535,20.84,0.275,8679600
4/17/2006,20.69,20.785,20.55,20.565,-0.185,6387800
4/13/2006,20.735,20.79,20.56,20.75,-0.07,6896000
4/12/2006,20.725,20.82,20.605,20.82,0.095,7971000
4/11/2006,21.005,21.085,20.525,20.725,-0.365,12099000
4/10/2006,21.055,21.195,20.96,21.09,0.045,7373600
4/7/2006,21.435,21.495,21.025,21.045,-0.39,7122400
4/6/2006,21.33,21.49,21.27,21.435,0.105,12192800
4/5/2006,21.245,21.425,21.06,21.33,0.035,12334400
4/4/2006,21.475,21.495,21.205,21.295,-0.155,7563400
4/3/2006,21.16,21.55,21.16,21.45,0.215,9729600
3/31/2006,21.32,21.48,21.16,21.235,-0.085,8075800
3/30/2006,21.45,21.64,21.195,21.32,-0.14,8200600
